aDPS,rDPS,nDPS,Class
10783.31468,11139.07083,10214.69362,DRG
11801.89927,11138.77498,11138.77498,SAM
11289.87215,11137.00945,10630.12284,MNK
10672.01017,11135.93171,10339.88263,DRG
11130.52294,11135.78299,10548.3511,MNK
11247.4772,11135.20737,10466.27679,NIN
11094.99101,11135.0007,10415.10825,DRG
10981.04257,11134.96697,10578.74783,MNK
11141.7641,11134.25045,10585.29082,MNK
11067.60792,11134.11124,10377.68966,NIN
11104.24061,11133.57148,10578.83928,MNK
11934.4032,11133.56688,11133.56688,SAM
11197.73435,11133.16784,10439.01705,NIN
11531.44366,11132.98568,10710.72198,RPR
11147.43174,11132.75912,10535.07711,MNK
11863.19795,11132.74042,11132.74042,SAM
10977.01772,11132.71645,10737.89185,RPR
10699.01002,11131.90344,10346.99988,DRG
11622.00314,11130.69278,11130.69278,SAM
10922.65818,11129.50399,10411.58115,NIN
12088.76458,11129.01908,11129.01908,SAM
11605.54329,11128.84143,11128.84143,SAM
10955.85351,11127.26105,10692.57542,RPR
11095.1044,11126.46722,10742.83357,RPR
11777.31348,11126.11356,11126.11356,SAM
11730.61422,11124.51086,11124.51086,SAM
10891.14911,11124.06467,10268.86981,NIN
11537.58585,11122.09699,11122.09699,SAM
10987.42064,11121.41046,10378.21191,NIN
12062.64113,11120.87174,11120.87174,SAM
10806.27407,11120.541,10414.069,NIN
10960.68129,11119.1999,10490.91685,NIN
11519.70464,11117.40225,11117.40225,SAM
11474.85,11115.71506,11115.71506,SAM
11510.51218,11115.14834,11115.14834,SAM
10883.41738,11114.55912,10451.75817,NIN
11974.71428,11113.74287,11113.74287,SAM
11327.44225,11113.42927,10683.97577,RPR
10908.16158,11111.41199,10374.67967,NIN
11778.60463,11110.77704,11110.77704,SAM
11867.69081,11109.3459,11109.3459,SAM
11233.43775,11107.02514,10735.5866,RPR
11723.2013,11105.15509,11105.15509,SAM
11866.76059,11104.54321,11104.54321,SAM
10994.85178,11104.42904,10369.70251,NIN
11014.69166,11102.45979,10642.02498,RPR
10841.92693,11101.49952,10356.08007,NIN
12059.81774,11101.29579,11101.29579,SAM
11787.85126,11100.95626,11100.95626,SAM
11535.2054,11100.90317,11100.90317,SAM
11537.73561,11100.42477,11100.42477,SAM
11686.26987,11099.97986,11099.97986,SAM
11726.78879,11099.75122,11099.75122,SAM
10644.31271,11097.00303,10389.31549,NIN
10917.43879,11096.72976,10289.59871,NIN
11987.04199,11096.12566,11096.12566,SAM
11974.97937,11095.30884,11095.30884,SAM
11676.18529,11093.54378,11093.54378,SAM
11670.17783,11093.26526,11093.26526,SAM
11024.24851,11091.67734,10693.03322,RPR
11665.29366,11090.86546,11090.86546,SAM
11667.49265,11088.58808,11088.58808,SAM
11117.25936,11088.50169,10638.21182,RPR
10758.44614,11087.75888,10425.84635,NIN
11585.66535,11087.74685,11087.74685,SAM
10949.66536,11087.66154,10307.03883,NIN
10954.84768,11086.69586,10332.47128,NIN
11748.66501,11086.04266,11086.04266,SAM
12020.20854,11084.73734,11084.73734,SAM
11160.06566,11082.73644,10640.55728,RPR
10790.72637,11082.29789,10326.49166,NIN
11212.20374,11080.86451,10564.94467,RPR
10937.39774,11076.8559,10308.21498,NIN
11035.20765,11075.81487,10652.85955,RPR
11625.42008,11075.77531,11075.77531,SAM
10874.4088,11074.77877,10354.67367,NIN
11202.00258,11072.80777,10304.63358,NIN
11154.92104,11071.74536,10567.52053,RPR
11181.04855,11071.62262,10324.39601,NIN
11315.12239,11069.84707,10376.69536,NIN
11788.13479,11069.23806,11069.23806,SAM
11205.81667,11069.08263,10198.60995,NIN
10881.40574,11068.78223,10214.50747,NIN
11083.41238,11068.47833,10408.1051,NIN
11726.39444,11067.63704,11067.63704,SAM
11620.05991,11067.39188,11067.39188,SAM
11732.61837,11066.74508,11066.74508,SAM
10974.43909,11066.69737,10302.43874,NIN
11475.73194,11066.41869,11066.41869,SAM
11632.98683,11065.93918,11065.93918,SAM
11032.53489,11065.35004,10362.2869,NIN
10789.77133,11064.83147,10320.58232,NIN
11834.83063,11064.20546,11064.20546,SAM
11695.4536,11062.69895,11062.69895,SAM
10968.33915,11060.01338,10308.42437,NIN
11567.20984,11059.92697,11059.92697,SAM
11944.43333,11059.76191,11059.76191,SAM
11744.2886,11059.64129,11059.64129,SAM
11075.89913,11057.74342,10624.4948,RPR
11713.62335,11057.47813,11057.47813,SAM
12061.7184,11056.94579,11056.94579,SAM
10899.40824,11056.66087,10255.58902,NIN
11527.28783,11056.56912,11056.56912,SAM
11604.26127,11056.44006,11056.44006,SAM
11340.84498,11055.47509,11055.47509,SAM
11771.96115,11055.37776,11055.37776,SAM
11525.43041,11054.05321,11054.05321,SAM
11290.13165,11053.99897,11053.99897,SAM
11741.61848,11053.54532,11053.54532,SAM
10917.25309,11052.85605,10545.75048,NIN
11584.00897,11052.31681,11052.31681,SAM
10825.32836,11052.30261,10229.7666,NIN
11969.59605,11051.86731,11051.86731,SAM
11967.53207,11050.48799,11050.48799,SAM
11949.94482,11049.59307,11049.59307,SAM
11983.69308,11048.93789,11048.93789,SAM
11744.74119,11048.74975,11048.74975,SAM
11166.0878,11048.48096,10299.48077,NIN
10722.4688,11047.08267,10303.76396,NIN
11169.93201,11046.45214,10241.69164,NIN
11528.89769,11045.70777,10589.61239,RPR
10677.60511,11043.61122,10326.67585,NIN
10909.67255,11043.19775,10260.71129,NIN
11106.55427,11041.00776,10556.37399,RPR
10983.33205,11040.11222,10322.75011,NIN
11015.48939,11039.87207,10589.69107,RPR
11069.15944,11038.90291,10313.27258,NIN
11265.85579,11038.8664,10283.88908,NIN
10994.89382,11037.41184,10323.29173,NIN
11087.82719,11035.41894,10271.08764,NIN
10910.46907,11033.25127,10340.27642,NIN
10902.67612,11033.02929,10646.96347,RPR
11048.22706,11031.9257,10306.95158,NIN
10746.4627,11030.45301,10349.46143,NIN
10986.51259,11029.91806,10274.91116,NIN
11081.91912,11029.68478,10650.07639,RPR
10815.83902,11028.38798,10287.73554,NIN
11289.77821,11028.23713,10602.01796,RPR
10724.30604,11026.15323,10258.65562,NIN
10671.00485,11024.74607,10390.79249,NIN
10744.6113,11024.35778,10195.16436,NIN
10592.55352,11023.86235,10229.04589,NIN
11222.78575,11023.70671,10612.75202,RPR
10699.40384,11021.47137,10394.9922,NIN
10860.19454,11021.23225,10273.45173,NIN
10973.35275,11021.0391,10335.6209,NIN
10776.6626,11019.82497,10299.01378,NIN
11075.81394,11018.82022,10291.10892,NIN
11054.25824,11018.72059,10199.4254,NIN
11063.36907,11017.95066,10549.96944,RPR
10908.32604,11017.29083,10285.57238,NIN
10763.7,11015.64241,10196.79955,NIN
10749.59705,11012.91234,10362.37804,NIN
10640.01748,11011.99303,10227.6759,NIN
11016.57385,11011.16381,10621.83147,RPR
11063.38816,10998.52567,10524.50888,RPR
11019.76457,10996.07192,10563.04329,RPR
11062.71534,10994.71183,10555.23359,RPR
10937.30006,10993.46958,10571.96707,RPR
10897.8791,10991.31386,10649.78725,RPR
11190.98311,10987.22383,10628.28054,RPR
10889.65272,10984.94257,10526.03164,RPR
11323.76729,10981.6076,10602.15734,RPR
10854.34396,10980.11835,10594.48254,RPR
11268.66614,10976.27666,10555.2094,RPR
11040.55155,10959.05866,10567.28824,RPR
10936.92618,10958.79699,10534.33393,RPR
11154.20889,10958.03063,10500.57793,RPR
10957.5548,10949.47477,10524.18152,RPR
11009.07728,10949.15561,10585.74936,RPR
11064.89672,10948.89025,10497.13462,RPR
11160.2206,10948.60299,10483.36293,RPR
10928.68673,10945.81322,10551.75485,RPR
10997.27124,10939.61594,10486.23467,RPR
11109.83395,10938.66466,10569.32599,RPR
11006.65146,10931.94359,10511.47398,RPR
10977.18757,10931.74343,10448.52353,RPR
11232.5895,10929.58719,10563.93662,RPR
10942.33149,10927.02205,10521.23205,RPR
10825.44608,10922.73866,10472.88691,RPR
11227.83935,10920.24211,10522.43198,RPR
10974.95229,10911.38159,10509.92932,RPR
11029.99645,10910.33586,10549.61608,RPR
11031.08813,10909.29746,10507.25008,RPR
11129.74397,10905.68627,10467.69256,RPR
10917.7517,10904.05572,10526.95617,RPR
10940.52445,10900.08692,10462.72053,RPR
10930.55944,10898.04697,10470.29507,RPR
11045.80235,10897.0237,10466.25303,RPR
11082.70379,10896.50282,10515.48725,RPR
11088.04908,10895.80214,10525.52638,RPR
10944.91571,10895.12562,10602.72294,RPR
10822.294,10894.37193,10504.64472,RPR
11151.10714,10890.2708,10517.11218,RPR
10716.43694,10890.14023,10490.91511,RPR
11178.02985,10890.09214,10530.27241,RPR
10955.02217,10888.82105,10552.08293,RPR
10688.54941,10887.32508,10476.36243,RPR
10875.74403,10885.53357,10514.94462,RPR
11103.90926,10885.39158,10525.26988,RPR
11024.55734,10880.99071,10433.9445,RPR
11029.22186,10880.5495,10517.4994,RPR
10694.40608,10879.90802,10481.65627,RPR
11226.3049,10879.41465,10478.27813,RPR
10751.24079,10879.22446,10458.87757,RPR
11037.59492,10875.80742,10504.64351,RPR
10719.27299,10874.54324,10518.99184,RPR
10972.38123,10873.81305,10464.42661,RPR
10700.25466,10870.78842,10453.5542,RPR
10909.62855,10868.41974,10413.73678,RPR
10831.20791,10866.03105,10413.74068,RPR
11036.40931,10865.1072,10531.25651,RPR
10821.12302,10863.7886,10475.05653,RPR
11026.87649,10862.93396,10472.8753,RPR
10751.42918,10862.2089,10509.37592,RPR
10979.06706,10862.08833,10418.07357,RPR
10857.44499,10860.41329,10434.25414,RPR
10724.43376,10858.91507,10472.06498,RPR
11000.26966,10858.53365,10501.07375,RPR
10935.97388,10857.94052,10465.16196,RPR
10728.07348,10853.71366,10477.83266,RPR
10921.14121,10852.47833,10451.09157,RPR
10745.92934,10852.14343,10460.62514,RPR
10904.48343,10851.97265,10443.7497,RPR
10673.6668,10851.87209,10444.38414,RPR
11168.29151,10847.60773,10480.74768,RPR
11098.26362,10844.59125,10409.53737,RPR
11148.86557,10844.42485,10421.8972,RPR
10942.7032,10838.66697,10394.41334,RPR
11121.94058,10837.234,10431.41794,RPR
11763.63238,11988.9344,10985.46117,NIN
11369.49267,11940.66606,10697.94362,DRG
11689.55598,11917.44358,10856.28917,DRG
12061.68626,11891.48604,11055.55579,MNK
11137.74378,11875.73044,10778.44536,DRG
11598.28954,11854.63084,11122.40604,MNK
11681.77587,11848.99197,10860.3709,NIN
11725.39933,11842.73938,11058.25043,MNK
12089.85537,11809.48739,10948.7148,MNK
11816.53489,11796.26628,11021.33627,MNK
10906.22805,11788.80247,10751.81828,DRG
11344.43349,11784.02928,10688.07587,DRG
11296.40178,11773.03991,10663.88323,DRG
11666.78827,11770.20072,10792.96832,NIN
12090.53898,11765.37384,10832.23238,NIN
11503.7112,11747.06618,11011.04034,MNK
11689.69675,11745.694,10988.95301,MNK
11339.50913,11733.16065,10655.62655,DRG
11219.49852,11728.12425,11079.74824,MNK
11655.22096,11724.28798,10968.07342,MNK
11723.95766,11719.81204,10798.46768,NIN
11442.83982,11716.08446,10561.04094,DRG
11821.44632,11707.50474,10924.54886,MNK
11511.36843,11704.71785,10683.0232,DRG
11553.12155,11704.63685,10701.6094,DRG
11594.00685,11700.82056,10768.15613,NIN
11656.91013,11695.15886,10842.79206,NIN
11401.09565,11694.89028,10910.74632,MNK
11458.28362,11690.93933,10747.43662,NIN
11394.14513,11687.85018,10884.71554,NIN
11836.79177,11687.7944,10812.133,NIN
11954.58877,11686.93316,10783.84973,NIN
11077.3123,11684.94483,10601.13115,DRG
11099.16568,11680.66055,10782.76675,NIN
11711.2841,11679.01376,10889.40419,MNK
11563.71351,11675.48891,10494.7216,DRG
11576.557,11672.11794,10917.93794,MNK
11490.49072,11667.25491,11007.18635,MNK
11534.05358,11666.06472,10699.31029,NIN
11191.03116,11664.1403,10705.89786,NIN
11576.58251,11661.99717,10622.34043,DRG
11798.00419,11660.99049,10849.70667,MNK
11487.11896,11657.33203,11013.52269,MNK
11658.04638,11655.45171,10947.56685,MNK
11667.08026,11653.90858,10944.70708,MNK
11471.52268,11647.0956,11029.10955,MNK
11665.41272,11647.05228,10660.658,NIN
10891.30301,11646.27909,10706.84913,NIN
11367.93689,11645.89358,10700.19089,DRG
11539.31618,11645.04187,10718.74281,NIN
11350.88767,11644.85167,10883.817,MNK
10946.94001,11644.77882,10645.86846,DRG
12002.45217,11644.47932,10949.95344,MNK
11421.52739,11640.24314,10903.59738,MNK
11371.26111,11640.18111,10706.07661,NIN
11670.61707,11639.17396,10733.52593,DRG
11426.50982,11628.79492,10662.49107,NIN
11407.19434,11628.51818,10943.63868,MNK
11223.77219,11627.54524,10705.20373,NIN
11607.78524,11626.72767,10962.29911,MNK
11259.95164,11623.59229,10613.79332,DRG
11836.21936,11622.30315,10741.96262,NIN
11601.04454,11620.08893,10919.83855,MNK
11435.57519,11619.54506,10513.89922,DRG
11279.48862,11617.93147,10954.27306,MNK
11600.76725,11617.351,10784.67984,NIN
11136.86962,11616.40209,10887.81395,MNK
11617.3197,11615.66801,10615.42022,NIN
11589.29858,11614.92273,10957.10767,MNK
11296.88474,11612.5324,10679.85547,NIN
11490.13477,11610.65379,10689.73597,NIN
11800.22145,11610.45722,10775.0509,MNK
11664.74773,11609.83237,10950.50654,MNK
11599.63071,11607.88034,10900.12913,MNK
11811.75701,11606.05317,10947.56696,MNK
11503.70102,11602.75626,10863.79063,MNK
11288.0957,11602.72463,10543.49812,DRG
11329.2346,11602.12105,10662.36765,NIN
11082.90657,11598.87053,10502.6075,DRG
11432.21067,11592.53366,10629.83957,DRG
11194.40623,11592.40766,10874.94189,MNK
11123.23193,11590.12576,10671.14139,DRG
11086.40382,11588.52009,10617.79081,DRG
11443.99411,11587.1851,10649.88132,NIN
11426.3816,11585.47862,10867.66195,MNK
11170.65643,11581.42506,10673.89059,NIN
11578.67646,11575.14771,10757.95592,MNK
11633.53291,11574.36501,10916.52205,MNK
11262.98705,11573.926,10784.50239,MNK
11332.95715,11572.63624,10441.67022,DRG
11525.70987,11572.49815,10612.5876,NIN
11598.95046,11572.38729,10632.5561,NIN
11160.61229,11571.96089,10655.24241,DRG
11403.13367,11571.82189,10653.42781,NIN
11308.54991,11569.50196,10790.47634,NIN
11127.82676,11568.31631,10630.35953,DRG
11782.58472,11564.22378,10992.59726,MNK
11424.73043,11563.85865,10876.88643,MNK
11022.29673,11562.73531,10568.06836,NIN
11656.22345,11561.71704,10851.43513,MNK
11211.51775,11560.67997,10642.32994,NIN
11413.83111,11559.58714,10485.20904,DRG
11055.55079,11559.573,10672.26104,NIN
11745.70584,11559.29626,10878.12873,MNK
11707.41864,11559.11666,10736.05133,NIN
11387.51382,11558.33216,10896.83853,MNK
11269.83519,11558.09173,10581.86707,NIN
11593.68879,11558.02963,10547.51153,NIN
11246.95465,11556.3013,10712.33986,NIN
11870.91075,11555.2546,10825.74017,MNK
11631.17633,11553.84687,10927.83324,MNK
11755.09034,11553.50776,10857.10442,MNK
11219.08493,11553.42316,10587.2865,DRG
11294.96155,11552.56491,10859.77879,MNK
11559.9997,11551.95309,10788.93091,MNK
11691.19086,11549.32902,10633.68343,NIN
11700.4502,11547.33,10718.2129,NIN
11199.7526,11545.92992,10510.38256,DRG
11664.81577,11542.32839,10761.42873,MNK
11688.35088,11542.05585,10861.18605,MNK
11547.36317,11541.17074,10956.98118,MNK
11519.15133,11540.78682,10681.80298,NIN
11670.50629,11540.04017,10835.44991,MNK
11309.45752,11539.88817,10813.73669,MNK
11169.20292,11539.4836,10700.07453,DRG
11595.42006,11538.26294,10533.75147,DRG
11422.19715,11536.91125,10600.21418,NIN
11218.61408,11535.7087,10786.11691,DRG
11362.72555,11535.20958,10682.95789,NIN
11496.63961,11534.0649,10661.14259,NIN
11545.30088,11531.16368,10853.93059,MNK
11556.29519,11531.10047,10755.96906,MNK
10976.78696,11530.98632,10566.62208,DRG
11234.63599,11528.74728,10760.47698,MNK
11408.81894,11528.28908,10871.71254,MNK
11362.12734,11527.89259,10565.48097,NIN
11660.1515,11527.59164,10643.45647,NIN
11239.9326,11527.5061,10554.63662,DRG
11388.311,11527.48766,10579.75972,NIN
10768.12558,11525.41173,10514.01936,DRG
11084.25381,11522.17864,10635.37116,DRG
11169.48458,11521.6289,10824.64273,MNK
12514.01416,11520.48194,11520.48194,SAM
10990.82196,11519.74406,10656.73192,NIN
11024.87654,11518.13649,10564.38101,DRG
11667.52255,11517.84345,10741.18328,NIN
11089.1096,11516.06248,10449.03914,DRG
10943.31469,11514.35109,10650.12203,NIN
11046.88138,11511.96022,10692.22398,NIN
11548.02704,11511.61262,10688.26269,NIN
11334.94652,11511.51274,10649.6984,NIN
11938.3059,11510.99495,10794.50531,MNK
11295.56115,11510.67707,10610.17116,DRG
12342.7604,11510.0569,11510.0569,SAM
11326.46561,11510.01903,10849.24738,MNK
11279.95524,11507.20367,10599.6524,NIN
11433.97609,11506.22114,10899.06744,MNK
11284.85987,11505.92473,10452.24451,DRG
11181.20073,11504.82717,10641.62929,DRG
11756.17025,11504.17847,10875.54423,MNK
11434.7687,11501.981,10811.79558,MNK
11352.62774,11498.73498,10818.40078,MNK
12711.03519,11497.38966,11497.38966,SAM
10975.07414,11497.27417,10474.19924,DRG
11073.28022,11496.38454,10556.88445,DRG
11226.32043,11495.99842,10403.20632,DRG
11475.34209,11495.75127,10621.01535,NIN
11232.90955,11494.95199,10686.55995,MNK
11249.03179,11494.83874,10739.60309,MNK
11534.69988,11494.48455,10597.42285,NIN
11275.34817,11493.22132,10799.71603,MNK
11649.27051,11492.53764,10620.1838,DRG
11418.69195,11492.27725,10812.49032,MNK
11126.49526,11491.7712,10510.39751,DRG
11072.03849,11489.55498,10642.02253,DRG
11597.06681,11488.37258,10529.15473,DRG
11093.92902,11486.9941,10616.40995,DRG
11185.14673,11486.5683,10542.2262,DRG
11207.79563,11486.27605,10625.9224,NIN
12527.99365,11486.24232,11486.24232,SAM
11691.81821,11485.14785,10844.39374,MNK
11386.01921,11484.75559,10812.26044,MNK
11465.61319,11483.5655,10541.40487,NIN
11457.28208,11483.42298,10833.96675,MNK
11344.88201,11481.74873,10816.34576,MNK
11326.24926,11480.55249,10657.30035,MNK
11546.63312,11480.14189,10675.93943,NIN
11035.5656,11478.22602,10548.67437,NIN
11057.44779,11477.50567,10578.32893,DRG
11453.92261,11477.10678,10507.95584,NIN
11246.25774,11476.89739,10562.82832,NIN
11442.7769,11472.55894,10578.20098,NIN
12500.01034,11471.43303,11471.43303,SAM
11251.94552,11470.67958,10626.22314,DRG
11283.6968,11469.19439,10542.57035,DRG
11203.9759,11469.01908,10611.20584,NIN
10954.68782,11468.70724,10506.81704,DRG
11572.45664,11468.21459,10864.31417,MNK
12143.63098,11467.53693,11467.53693,SAM
11332.84373,11467.16446,10736.74263,MNK
11553.28517,11465.75049,10444.36496,DRG
10794.6503,11465.52453,10488.07905,NIN
11425.34253,11464.79813,10600.04519,NIN
11054.90749,11464.17129,10552.03668,NIN
10899.76847,11463.77474,10440.88606,DRG
11563.64782,11463.4262,10560.40358,NIN
10971.43384,11463.39183,10507.23251,DRG
11442.53356,11463.21891,10567.96266,DRG
11379.94221,11458.86126,10734.43973,MNK
11665.28233,11458.74162,10769.7241,MNK
11499.05009,11458.67203,10546.97182,NIN
11287.4944,11456.92427,10751.97253,MNK
11502.79184,11456.75161,10549.91851,NIN
11422.33919,11455.92707,10481.83344,DRG
11094.00417,11454.75257,10596.60764,NIN
11805.37448,11454.28964,10818.85275,MNK
10930.83095,11453.86798,10612.7143,NIN
10967.34217,11453.51545,10511.45398,DRG
12024.36726,11452.79835,11452.79835,SAM
11239.20918,11451.68369,10759.04051,MNK
11772.33546,11450.93108,10624.48042,NIN
11479.9931,11446.56051,10799.02723,MNK
11216.98965,11446.43123,10399.91596,DRG
11065.26891,11445.21057,10758.22966,MNK
11119.925,11444.68001,10603.40124,NIN
11153.23252,11444.05819,10712.08767,MNK
11256.73229,11443.75936,10511.87328,NIN
11314.37479,11442.25659,10686.76472,MNK
11037.70767,11441.98474,10491.51071,NIN
11098.6363,11441.72485,10397.05878,DRG
11552.85328,11441.71567,10710.40038,MNK
10995.95454,11440.88998,10425.95062,DRG
11734.88676,11439.57398,10583.44828,DRG
11161.87484,11439.01986,10436.94294,DRG
11036.36062,11438.52018,10372.7877,DRG
11038.40086,11437.78482,10380.07914,DRG
10839.96932,11437.65835,10522.7573,DRG
11407.41967,11436.91143,10756.13066,MNK
11402.17615,11436.4907,10522.85889,NIN
11076.30025,11435.67915,10595.95622,NIN
11743.07682,11434.33747,10569.51287,NIN
11111.79573,11434.17751,10565.89067,NIN
11580.0001,11434.09971,10527.43684,NIN
11162.08095,11433.64777,10702.90634,MNK
11324.95756,11433.54712,10426.40852,DRG
11122.20639,11433.52189,10577.56748,NIN
11125.22404,11433.22002,10615.5777,NIN
10848.2445,11431.9332,10489.98578,NIN
11241.00504,11430.8531,10571.5879,NIN
11184.65519,11430.33702,10537.45115,NIN
11041.16008,11429.88081,10483.79585,NIN
11252.46031,11429.8568,10555.45466,NIN
11316.31615,11429.62757,10534.07059,NIN
10939.84484,11429.09724,10488.17196,DRG
11885.96306,11429.04554,10521.56071,NIN
11131.19685,11428.99293,10512.83623,DRG
11400.30612,11427.12919,10639.74774,NIN
11352.27597,11427.09203,10621.45658,NIN
11172.13491,11426.69882,10550.87802,DRG
11177.41853,11425.38536,10511.92228,NIN
11254.38294,11424.70094,10445.81298,NIN
11408.93245,11424.30275,10768.79643,MNK
11114.70823,11423.24302,10606.7111,NIN
11939.74111,11422.61963,11422.61963,SAM
11516.1816,11422.56737,10692.90386,MNK
12263.03079,11422.53825,11422.53825,SAM
11452.22564,11421.62407,10652.58226,DRG
11210.67596,11421.54028,10485.91555,NIN
12231.4949,11421.50494,11421.50494,SAM
12243.56939,11421.08059,11421.08059,SAM
10856.12952,11420.9736,10713.26586,MNK
11511.93406,11420.59957,10415.67419,DRG
11000.27724,11420.08138,10514.42035,DRG
11290.907,11419.85652,10572.79756,DRG
11282.44507,11419.85285,10595.38919,DRG
11238.27322,11418.94362,10903.28016,RPR
12445.61906,11417.42046,11417.42046,SAM
11085.07931,11416.48796,10411.5721,DRG
10828.53694,11416.21563,10404.43495,DRG
11417.11026,11415.71627,10732.81507,MNK
11044.39506,11414.41738,10545.88439,NIN
11259.61304,11413.11023,10723.45306,MNK
11429.31038,11413.03806,10762.91036,MNK
11226.88462,11412.84821,10495.1308,NIN
11461.4392,11411.91669,10758.10879,MNK
10872.81567,11410.1427,10727.91064,MNK
11480.47647,11409.94131,10522.48493,NIN
11258.07018,11409.84233,10665.72649,MNK
11160.9835,11408.69991,10394.92636,DRG
11152.7365,11406.97095,10509.26696,DRG
11400.44384,11406.61084,10707.74246,MNK
10779.52144,11406.51351,10331.59005,DRG
10825.42964,11405.69304,10397.18818,DRG
11434.03594,11399.52136,10718.2488,MNK
12570.42619,11397.37897,11397.37897,SAM
11279.42769,11396.36383,10395.61246,DRG
10885.61606,11395.73986,10400.22317,DRG
10827.80665,11395.50905,10350.20534,DRG
11160.25079,11394.56146,10723.75344,MNK
12035.00221,11393.41561,11393.41561,SAM
11348.97295,11392.78761,10818.88094,MNK
11374.81652,11391.32272,10343.20364,DRG
10944.87528,11389.53749,10394.05705,DRG
12459.45575,11387.40441,11387.40441,SAM
10873.85856,11387.30138,10317.79046,DRG
11181.85574,11383.70328,10513.10204,DRG
11218.87246,11383.50124,10524.95629,DRG
10938.9172,11383.23045,10472.55625,DRG
11314.89034,11382.30289,10374.60508,DRG
12497.9528,11380.19075,11380.19075,SAM
10873.82817,11379.63864,10489.80157,DRG
12181.95634,11378.60368,11378.60368,SAM
12583.07224,11377.79204,11377.79204,SAM
11259.19395,11376.08205,10383.55449,DRG
10918.41978,11375.71713,10457.56824,DRG
11230.04586,11375.52321,10529.92371,DRG
12456.53782,11373.43399,11373.43399,SAM
11071.55949,11372.29155,10459.8353,DRG
11230.00043,11371.4731,10537.16228,DRG
10956.50159,11371.30813,10472.70881,DRG
12208.87895,11370.86639,11370.86639,SAM
11880.03637,11369.59145,11369.59145,SAM
12314.98393,11363.96198,11363.96198,SAM
12456.31234,11360.83184,11360.83184,SAM
11921.91731,11355.71035,11355.71035,SAM
11915.18533,11354.01887,11354.01887,SAM
12334.9417,11353.65252,11353.65252,SAM
12329.21123,11353.46508,11353.46508,SAM
11711.82705,11351.8825,11351.8825,SAM
11519.03698,11349.39024,10843.63043,RPR
11868.68815,11346.26418,11346.26418,SAM
12102.31675,11344.14827,11344.14827,SAM
12057.28484,11342.37632,11342.37632,SAM
11635.38422,11341.88618,11341.88618,SAM
12269.70014,11335.89267,11335.89267,SAM
12285.88509,11331.56131,11331.56131,SAM
11440.40363,11327.90721,10848.03036,RPR
12440.8698,11324.65441,11324.65441,SAM
11864.49177,11316.40673,11316.40673,SAM
11551.54568,11316.04871,10818.71563,RPR
12326.54106,11314.2833,11314.2833,SAM
12080.25102,11312.15788,11312.15788,SAM
12419.52791,11311.9072,11311.9072,SAM
12065.64895,11311.73949,11311.73949,SAM
12032.84801,11311.45721,11311.45721,SAM
12096.17407,11309.42126,11309.42126,SAM
11098.11776,11308.8335,10789.88519,RPR
11846.72402,11294.71294,11294.71294,SAM
12207.88999,11290.97758,11290.97758,SAM
12298.94438,11290.22014,11290.22014,SAM
11171.36444,11286.64852,10719.28613,RPR
11387.71739,11285.84538,10800.33929,RPR
11742.01811,11282.87355,10811.29426,RPR
11783.50431,11281.16683,11281.16683,SAM
12295.98478,11281.07573,11281.07573,SAM
11225.23741,11279.54812,10793.07481,RPR
12091.00023,11272.20416,11272.20416,SAM
12273.59675,11269.60533,11269.60533,SAM
12140.75855,11269.18305,11269.18305,SAM
12349.56633,11264.75567,11264.75567,SAM
11938.8067,11263.68207,11263.68207,SAM
11724.11948,11263.38519,11263.38519,SAM
12266.60965,11259.45643,11259.45643,SAM
11447.53718,11259.06894,10704.71907,RPR
11870.01827,11250.7071,11250.7071,SAM
11646.82792,11249.08123,10733.49894,RPR
12326.79462,11246.76533,11246.76533,SAM
11623.19192,11245.80685,11245.80685,SAM
11028.21545,11245.28579,10745.84167,RPR
12244.78067,11245.03842,11245.03842,SAM
12029.69273,11244.39586,11244.39586,SAM
12220.61695,11243.78806,11243.78806,SAM
11849.9022,11243.01627,11243.01627,SAM
12028.07242,11242.99784,11242.99784,SAM
12221.62552,11242.81904,11242.81904,SAM
12367.21965,11242.23042,11242.23042,SAM
11710.68572,11242.13394,11242.13394,SAM
11651.19766,11237.42524,11237.42524,SAM
12290.39076,11236.86966,11236.86966,SAM
12266.77719,11236.23718,11236.23718,SAM
11134.21058,11234.59157,10717.30565,RPR
11725.47146,11234.06045,11234.06045,SAM
12247.10923,11232.94463,11232.94463,SAM
12234.43631,11232.64412,11232.64412,SAM
12284.47236,11231.55174,11231.55174,SAM
11833.08372,11230.53224,11230.53224,SAM
12056.70442,11228.84935,11228.84935,SAM
11367.89208,11227.62553,10788.60538,RPR
12209.39318,11227.31281,11227.31281,SAM
11484.87187,11226.59837,10731.88723,RPR
10978.86574,11226.57344,10723.45744,RPR
12183.0469,11224.3544,11224.3544,SAM
11551.56961,11223.97723,11223.97723,SAM
11800.69457,11223.97301,11223.97301,SAM
11102.04369,11223.44796,10717.31665,RPR
11792.50527,11221.98501,11221.98501,SAM
12338.07751,11221.91499,11221.91499,SAM
11887.39644,11218.95014,11218.95014,SAM
11587.69652,11217.60627,10707.87633,RPR
11860.98949,11216.82884,11216.82884,SAM
12248.9788,11215.10088,11215.10088,SAM
12032.17576,11214.85209,11214.85209,SAM
12069.79422,11214.68903,11214.68903,SAM
11981.03605,11213.24727,11213.24727,SAM
11816.52451,11208.24152,11208.24152,SAM
11737.40035,11207.611,11207.611,SAM
